"long","lat","variety","seeding_rate","seed_spacing","speed"
-91.8486593996778,40.3793653515063,"DKC63-33RIB",35.2551,5.9307,4.47
-91.8486355996778,40.3793654515063,"DKC63-33RIB",35.2391,5.9334,4.48
-91.8486117996779,40.3793652515063,"DKC63-33RIB",35.2351,5.9341,4.47
-91.8485879996778,40.3793651515063,"DKC63-33RIB",35.2451,5.9324,4.47
-91.8485616996778,40.3793648515063,"DKC63-33RIB",35.2251,5.9358,4.48
-91.8485377996778,40.3793649515063,"DKC63-33RIB",35.2251,5.9358,4.49
-91.8485138996779,40.3793646515063,"DKC63-33RIB",35.1711,5.9449,4.5
-91.8484899996779,40.3793646515063,"DKC63-33RIB",35.1701,5.9451,4.49
-91.8484661996778,40.3793644515063,"DKC63-33RIB",35.2231,5.9361,4.49
-91.8484446996779,40.3793644515063,"DKC63-33RIB",35.2471,5.9321,4.49
-91.8484207996779,40.3793644515063,"DKC63-33RIB",35.2371,5.9338,4.48
-91.8483968996779,40.3793644515063,"DKC63-33RIB",35.2081,5.9387,4.5
-91.8483730996778,40.3793639515063,"DKC63-33RIB",35.2011,5.9398,4.49
-91.8483491996779,40.3793641515063,"DKC63-33RIB",35.1881,5.942,4.49
-91.8483254996779,40.3793642515063,"DKC63-33RIB",35.1801,5.9434,4.48
-91.8483014996778,40.3793640515063,"DKC63-33RIB",35.2121,5.938,4.49
-91.8482777996778,40.3793641515063,"DKC63-33RIB",35.2471,5.9321,4.47
-91.8482541996779,40.3793636515063,"DKC63-33RIB",35.2381,5.9336,4.47
-91.8482303996778,40.3793636515063,"DKC63-33RIB",35.2081,5.9387,4.47
-91.8482066996778,40.3793638515063,"DKC63-33RIB",35.2251,5.9358,4.46
-91.8481829996778,40.3793637515063,"DKC63-33RIB",35.2581,5.9302,4.47
-91.8481591996779,40.3793635515063,"DKC63-33RIB",35.2321,5.9346,4.46
-91.8481354996779,40.3793635515063,"DKC63-33RIB",35.2541,5.9309,4.47
-91.8481116996778,40.3793633515063,"DKC63-33RIB",35.2711,5.928,4.47
-91.8480879996778,40.3793632515063,"DKC63-33RIB",35.2711,5.928,4.46
-91.8480642996778,40.3793632515063,"DKC63-33RIB",35.2931,5.9243,4.46
-91.8480406996779,40.3793631515063,"DKC63-33RIB",35.3041,5.9225,4.46
-91.8480168996778,40.3793629515063,"DKC63-33RIB",35.3121,5.9212,4.46
-91.8479930996779,40.3793626515063,"DKC63-33RIB",35.3451,5.9156,4.46
-91.8479691996778,40.3793628515063,"DKC63-33RIB",35.3341,5.9175,4.47
-91.8479454996778,40.3793627515063,"DKC63-33RIB",35.3321,5.9178,4.48
-91.8479218996778,40.3793625515063,"DKC63-33RIB",35.3201,5.9198,4.48
-91.8478979996779,40.3793623515063,"DKC63-33RIB",35.3491,5.915,4.47
-91.8478742996779,40.3793621515063,"DKC63-33RIB",35.3441,5.9158,4.46
-91.8478505996779,40.3793620515063,"DKC63-33RIB",35.3661,5.9121,4.46
-91.8478268996779,40.3793616515063,"DKC63-33RIB",35.3561,5.9138,4.46
-91.8478031996779,40.3793617515063,"DKC63-33RIB",35.3551,5.914,4.46
-91.8477793996778,40.3793614515063,"DKC63-33RIB",35.3781,5.9101,4.46
-91.8477555996779,40.3793613515063,"DKC63-33RIB",35.3701,5.9115,4.47
-91.8477317996778,40.3793612515063,"DKC63-33RIB",35.3351,5.9173,4.48
-91.8477082996778,40.3793609515063,"DKC63-33RIB",35.3261,5.9188,4.46
-91.8476844996779,40.3793608515063,"DKC63-33RIB",35.3351,5.9173,4.47
-91.8476606996778,40.3793608515063,"DKC63-33RIB",35.3281,5.9185,4.46
-91.8476369996778,40.3793606515063,"DKC63-33RIB",35.2851,5.9257,4.47
-91.8476131996779,40.3793603515063,"DKC63-33RIB",35.3211,5.9197,4.47
-91.8475894996779,40.3793604515063,"DKC63-33RIB",35.3021,5.9228,4.46
-91.8475655996778,40.3793600515063,"DKC63-33RIB",35.3181,5.9202,4.47
-91.8475417996779,40.3793600515063,"DKC63-33RIB",35.3201,5.9198,4.47
-91.8475181996779,40.3793598515063,"DKC63-33RIB",35.3021,5.9228,4.47
-91.8474943996778,40.3793596515063,"DKC63-33RIB",35.2931,5.9243,4.47
-91.8474706996778,40.3793595515063,"DKC63-33RIB",35.3381,5.9168,4.46
-91.8474468996778,40.3793593515063,"DKC63-33RIB",35.2981,5.9235,4.47
-91.8474230996779,40.3793594515063,"DKC63-33RIB",35.3231,5.9193,4.47
-91.8473992996778,40.3793594515063,"DKC63-33RIB",35.3411,5.9163,4.48
-91.8473754996779,40.3793592515063,"DKC63-33RIB",35.3351,5.9173,4.47
-91.8473515996779,40.3793590515063,"DKC63-33RIB",35.2901,5.9249,4.48
-91.8473277996778,40.3793591515063,"DKC63-33RIB",35.3451,5.9156,4.48
-91.8473038996779,40.3793590515063,"DKC63-33RIB",35.3401,5.9165,4.49
-91.8472800996778,40.3793589515063,"DKC63-33RIB",35.3531,5.9143,4.48
-91.8472562996779,40.3793591515063,"DKC63-33RIB",35.3821,5.9094,4.48
-91.8472323996778,40.3793589515063,"DKC63-33RIB",35.3641,5.9125,4.49
-91.8472085996779,40.3793588515063,"DKC63-33RIB",35.3391,5.9166,4.48
-91.8471847996778,40.3793589515063,"DKC63-33RIB",35.3681,5.9118,4.48
-91.8471610996778,40.3793588515063,"DKC63-33RIB",35.3891,5.9083,4.47
-91.8471371996778,40.3793588515063,"DKC63-33RIB",35.3801,5.9098,4.48
-91.8471132996778,40.3793586515063,"DKC63-33RIB",35.3771,5.9103,4.48
-91.8470894996778,40.3793585515063,"DKC63-33RIB",35.3781,5.9101,4.49
-91.8470656996779,40.3793587515063,"DKC63-33RIB",35.3411,5.9163,4.49
-91.8470417996779,40.3793586515063,"DKC63-33RIB",35.3811,5.9096,4.49
-91.8470178996779,40.3793584515063,"DKC63-33RIB",35.3861,5.9088,4.49
-91.8469938996779,40.3793583515063,"DKC63-33RIB",35.3401,5.9165,4.49
-91.8469699996779,40.3793583515063,"DKC63-33RIB",35.3451,5.9156,4.51
-91.8469458996778,40.3793581515063,"DKC63-33RIB",35.3401,5.9165,4.51
-91.8469219996778,40.3793580515063,"DKC63-33RIB",35.2901,5.9249,4.51
-91.8468979996779,40.3793579515063,"DKC63-33RIB",35.2941,5.9242,4.51
-91.8468739996779,40.3793577515063,"DKC63-33RIB",35.3051,5.9223,4.51
-91.8468498996778,40.3793575515063,"DKC63-33RIB",35.2751,5.9274,4.51
-91.8468258996779,40.3793574515063,"DKC63-33RIB",35.2901,5.9249,4.52
-91.8468018996778,40.3793573515063,"DKC63-33RIB",35.2851,5.9257,4.52
-91.8467778996778,40.3793571515063,"DKC63-33RIB",35.2631,5.9294,4.52
-91.8467538996779,40.3793568515063,"DKC63-33RIB",35.2591,5.9301,4.52
-91.8467299996778,40.3793567515063,"DKC63-33RIB",35.2631,5.9294,4.51
-91.8467060996778,40.3793565515063,"DKC63-33RIB",35.2401,5.9333,4.5
-91.8466820996778,40.3793563515063,"DKC63-33RIB",35.2491,5.9317,4.5
-91.8466580996779,40.3793562515063,"DKC63-33RIB",35.2471,5.9321,4.51
-91.8466342996778,40.3793562515063,"DKC63-33RIB",35.2301,5.9349,4.5
-91.8466102996778,40.3793561515063,"DKC63-33RIB",35.2461,5.9322,4.5
-91.8465864996779,40.3793560515063,"DKC63-33RIB",35.2151,5.9375,4.49
-91.8465627996779,40.3793561515063,"DKC63-33RIB",35.2071,5.9388,4.49
-91.8465387996778,40.3793558515063,"DKC63-33RIB",35.2131,5.9378,4.48
-91.8465149996779,40.3793558515063,"DKC63-33RIB",35.2381,5.9336,4.48
-91.8464913996778,40.3793560515063,"DKC63-33RIB",35.2551,5.9307,4.47
-91.8464677996779,40.3793562515063,"DKC63-33RIB",35.2651,5.9291,4.47
-91.8464441996778,40.3793561515063,"DKC63-33RIB",35.2971,5.9237,4.44
-91.8464205996779,40.3793562515063,"DKC63-33RIB",35.3531,5.9143,4.44
-91.8463968996778,40.3793563515063,"DKC63-33RIB",35.3881,5.9084,4.45
-91.8463732996779,40.3793558515063,"DKC63-33RIB",35.4421,5.8994,4.45
-91.8463496996778,40.3793554515063,"DKC63-33RIB",35.4431,5.8993,4.45
-91.8463261996778,40.3793552515063,"DKC63-33RIB",35.4221,5.9028,4.43
-91.8463024996778,40.3793550515063,"DKC63-33RIB",35.4461,5.8988,4.43
-91.8462787996778,40.3793550515063,"DKC63-33RIB",35.4091,5.9049,4.45
-91.8462551996779,40.3793551515063,"DKC63-33RIB",35.4131,5.9043,4.45
-91.8462314996779,40.3793552515063,"DKC63-33RIB",35.3771,5.9103,4.46
-91.8462076996778,40.3793550515063,"DKC63-33RIB",35.3631,5.9126,4.46
-91.8461837996778,40.3793544515063,"DKC63-33RIB",35.3461,5.9155,4.47
-91.8461600996778,40.3793551515063,"DKC63-33RIB",35.3281,5.9185,4.47
-91.8461361996778,40.3793545515063,"DKC63-33RIB",35.3221,5.9195,4.47
-91.8461125996779,40.3793545515063,"DKC63-33RIB",35.3581,5.9135,4.48
-91.8460916996778,40.3793550515063,"DKC63-33RIB",35.4451,5.8989,4.33
-91.8460716996779,40.3793556515063,"DKC63-33RIB",35.6261,5.869,4.12
-91.8460552996778,40.3793554515063,"DKC63-33RIB",35.9931,5.8091,3.12
-91.8460407996779,40.3793554515063,"DKC63-33RIB",36.2871,5.7621,3
-91.8460388996779,40.3793558515063,"DKC63-33RIB",36.2871,5.7621,0.2
-91.8460070996778,40.3792513515063,"DKC63-33RIB",36.2871,5.7621,0.02
-91.8460082996778,40.3792412515063,"DKC63-33RIB",36.2871,5.7621,2.66
-91.8459799996779,40.3793900515063,"DKC63-33RIB",36.2871,5.7621,4.53
-91.8459818996779,40.3793725515063,"DKC63-33RIB",36.2871,5.7621,4.44
-91.8459849996779,40.3793548515063,"DKC63-33RIB",36.2751,5.764,4.44
-91.8459881996778,40.3793367515063,"DKC63-33RIB",36.2361,5.7702,4.46
-91.8459904996779,40.3793189515063,"DKC63-33RIB",36.1941,5.7769,4.49
-91.8459927996778,40.3793007515063,"DKC63-33RIB",36.1741,5.7801,4.52
-91.8459939996778,40.3792827515063,"DKC63-33RIB",36.1301,5.7871,4.5
-91.8459949996778,40.3792645515063,"DKC63-33RIB",36.1341,5.7865,4.52
-91.8459954996779,40.3792464515063,"DKC63-33RIB",36.0701,5.7967,4.51
-91.8459962996779,40.3792283515063,"DKC63-33RIB",36.0031,5.8075,4.52
-91.8459968996778,40.3792103515063,"DKC63-33RIB",36.0561,5.799,4.5
-91.8459974996778,40.3791923515063,"DKC63-33RIB",36.0501,5.7999,4.49
-91.8459975996778,40.3791741515063,"DKC63-33RIB",36.0281,5.8035,4.51
-91.8459979996778,40.3791559515063,"DKC63-33RIB",36.0561,5.799,4.51
-91.8459979996778,40.3791378515063,"DKC63-33RIB",36.0421,5.8012,4.52
-91.8459987996778,40.3791197515063,"DKC63-33RIB",36.0441,5.8009,4.51
-91.8459987996778,40.3791017515063,"DKC63-33RIB",36.0611,5.7982,4.51
-91.8459990996779,40.3790835515063,"DKC63-33RIB",36.0451,5.8007,4.51
-91.8459991996778,40.3790654515063,"DKC63-33RIB",36.0291,5.8033,4.52
-91.8459997996779,40.3790473515063,"DKC63-33RIB",36.0771,5.7956,4.51
-91.8460000996779,40.3790292515063,"DKC63-33RIB",36.0461,5.8006,4.51
-91.8460007996779,40.3790112515063,"DKC63-33RIB",35.9681,5.8132,4.51
-91.8460012996779,40.3789931515063,"DKC63-33RIB",35.7401,5.8503,4.51
-91.8460014996779,40.3789714515063,"DKC63-33RIB",35.4261,5.9021,4.5
-91.8460020996778,40.3789569515063,"DKC63-33RIB",35.1511,5.9483,4.49
-91.8460023996778,40.3789388515063,"DKC63-33RIB",35.1681,5.9454,4.51
-91.8460025996778,40.3789206515063,"DKC63-33RIB",35.1761,5.9441,4.51
-91.8460028996778,40.3789025515063,"DKC63-33RIB",35.1911,5.9415,4.52
-91.8460030996778,40.3788845515063,"DKC63-33RIB",35.1601,5.9468,4.5
-91.8460035996778,40.3788665515063,"DKC63-33RIB",35.2071,5.9388,4.51
-91.8460041996779,40.3788484515063,"DKC63-33RIB",35.1761,5.9441,4.49
-91.8460041996779,40.3788303515063,"DKC63-33RIB",35.1991,5.9402,4.49
-91.8460038996779,40.3788122515063,"DKC63-33RIB",35.1951,5.9408,4.5
-91.8460049996778,40.3787942515063,"DKC63-33RIB",35.1611,5.9466,4.5
-91.8460052996779,40.3787761515063,"DKC63-33RIB",35.2061,5.939,4.5
-91.8460056996778,40.3787581515063,"DKC63-33RIB",35.1821,5.943,4.5
-91.8460058996778,40.3787400515063,"DKC63-33RIB",35.1621,5.9464,4.5
-91.8460060996779,40.3787218515063,"DKC63-33RIB",35.2041,5.9393,4.51
-91.8460062996779,40.3787002515063,"DKC63-33RIB",35.2321,5.9346,4.5
-91.8460062996779,40.3786822515063,"DKC63-33RIB",35.1861,5.9424,4.5
-91.8460061996778,40.3786642515063,"DKC63-33RIB",35.1991,5.9402,4.49
-91.8460063996778,40.3786461515063,"DKC63-33RIB",35.2251,5.9358,4.5
-91.8460061996778,40.3786281515063,"DKC63-33RIB",35.2061,5.939,4.49
-91.8460067996779,40.3786100515063,"DKC63-33RIB",35.2041,5.9393,4.49
-91.8460071996778,40.3785919515063,"DKC63-33RIB",35.1951,5.9408,4.5
-91.8460069996779,40.3785738515063,"DKC63-33RIB",35.2281,5.9353,4.51
-91.8460076996779,40.3785558515063,"DKC63-33RIB",35.2061,5.939,4.51
-91.8460070996778,40.3785377515063,"DKC63-33RIB",35.2031,5.9395,4.5
-91.8460078996778,40.3785197515063,"DKC63-33RIB",35.1931,5.9412,4.49
-91.8460087996778,40.3785015515063,"DKC63-33RIB",35.2181,5.937,4.5
-91.8460087996778,40.3784834515063,"DKC63-33RIB",35.2191,5.9368,4.51
-91.8460089996778,40.3784653515063,"DKC63-33RIB",35.2471,5.9321,4.51
-91.8460093996779,40.3784472515063,"DKC63-33RIB",35.1941,5.941,4.51
-91.8460103996779,40.3784291515063,"DKC63-33RIB",35.1991,5.9402,4.51
-91.8460100996779,40.3784110515063,"DKC63-33RIB",35.2001,5.94,4.51
-91.8460109996778,40.3783930515063,"DKC63-33RIB",35.2141,5.9376,4.5
-91.8460113996778,40.3783750515063,"DKC63-33RIB",35.2121,5.938,4.5
-91.8460110996779,40.3783569515063,"DKC63-33RIB",35.1821,5.943,4.5
-91.8460119996779,40.3783389515063,"DKC63-33RIB",35.2481,5.9319,4.49
-91.8460116996778,40.3783209515063,"DKC63-33RIB",35.2651,5.9291,4.49
-91.8460118996778,40.3783028515063,"DKC63-33RIB",35.2441,5.9326,4.49
-91.8460123996778,40.3782848515063,"DKC63-33RIB",35.2071,5.9388,4.49
-91.8460121996778,40.3782667515063,"DKC63-33RIB",35.2541,5.9309,4.49
-91.8460125996778,40.3782487515063,"DKC63-33RIB",35.2701,5.9282,4.49
-91.8460130996778,40.3782306515063,"DKC63-33RIB",35.2471,5.9321,4.5
-91.8460129996779,40.3782125515063,"DKC63-33RIB",35.2271,5.9354,4.5
-91.8460136996779,40.3781944515063,"DKC63-33RIB",35.2431,5.9328,4.51
-91.8460138996778,40.3781763515063,"DKC63-33RIB",35.2361,5.9339,4.51
-91.8460145996778,40.3781584515063,"DKC63-33RIB",35.2101,5.9383,4.5
-91.8460149996778,40.3781404515063,"DKC63-33RIB",35.2501,5.9316,4.48
-91.8460149996778,40.3781224515063,"DKC63-33RIB",35.2311,5.9348,4.48
-91.8460157996778,40.3781043515063,"DKC63-33RIB",35.2661,5.9289,4.48
-91.8460164996778,40.3780864515063,"DKC63-33RIB",35.2551,5.9307,4.48
-91.8460166996778,40.3780684515063,"DKC63-33RIB",35.2481,5.9319,4.48
-91.8460171996778,40.3780503515063,"DKC63-33RIB",35.2431,5.9328,4.49
-91.8460178996778,40.3780322515063,"DKC63-33RIB",35.2921,5.9245,4.5
-91.8460183996778,40.3780141515063,"DKC63-33RIB",35.2701,5.9282,4.5
-91.8460186996779,40.3779961515063,"DKC63-33RIB",35.2621,5.9296,4.5
-91.8460191996779,40.3779780515063,"DKC63-33RIB",35.2851,5.9257,4.5
-91.8460192996778,40.3779599515063,"DKC63-33RIB",35.2871,5.9254,4.5
-91.8460200996778,40.3779418515063,"DKC63-33RIB",35.2801,5.9265,4.5
-91.8460202996778,40.3779237515063,"DKC63-33RIB",35.2491,5.9317,4.51
-91.8460206996779,40.3779055515063,"DKC63-33RIB",35.2131,5.9378,4.51
-91.8460210996779,40.3778874515063,"DKC63-33RIB",35.2181,5.937,4.52
-91.8460212996778,40.3778693515063,"DKC63-33RIB",35.2651,5.9291,4.52
-91.8460214996778,40.3778511515063,"DKC63-33RIB",35.2211,5.9365,4.52
-91.8460216996778,40.3778330515063,"DKC63-33RIB",35.2281,5.9353,4.52
-91.8460223996778,40.3778149515063,"DKC63-33RIB",35.2541,5.9309,4.51
-91.8460219996778,40.3777968515063,"DKC63-33RIB",35.2731,5.9277,4.52
-91.8460220996779,40.3777785515063,"DKC63-33RIB",35.2541,5.9309,4.52
-91.8460227996779,40.3777605515063,"DKC63-33RIB",35.2421,5.9329,4.51
-91.8460231996778,40.3777424515063,"DKC63-33RIB",35.2671,5.9287,4.51
-91.8460230996779,40.3777242515063,"DKC63-33RIB",35.2311,5.9348,4.51
-91.8460227996779,40.3777061515063,"DKC63-33RIB",35.2281,5.9353,4.52
-91.8460228996778,40.3776880515063,"DKC63-33RIB",35.2381,5.9336,4.5
-91.8460235996778,40.3776699515063,"DKC63-33RIB",35.2331,5.9344,4.52
-91.8460235996778,40.3776517515063,"DKC63-33RIB",35.2501,5.9316,4.51
-91.8460236996778,40.3776337515063,"DKC63-33RIB",35.2351,5.9341,4.51
-91.8460241996778,40.3776156515063,"DKC63-33RIB",35.2391,5.9334,4.5
-91.8460240996778,40.3775976515063,"DKC63-33RIB",35.2641,5.9292,4.5
-91.8460241996778,40.3775831515063,"DKC63-33RIB",35.2841,5.9259,4.5
-91.8460243996778,40.3775650515063,"DKC63-33RIB",35.2561,5.9306,4.5
-91.8460245996778,40.3775469515063,"DKC63-33RIB",35.2671,5.9287,4.5
-91.8460248996778,40.3775288515063,"DKC63-33RIB",35.2611,5.9297,4.5
-91.8460252996778,40.3775107515063,"DKC63-33RIB",35.2481,5.9319,4.51
-91.8460253996778,40.3774926515063,"DKC63-33RIB",35.2741,5.9275,4.51
-91.8460256996779,40.3774745515063,"DKC63-33RIB",35.2861,5.9255,4.51
-91.8460258996779,40.3774565515063,"DKC63-33RIB",35.2511,5.9314,4.5
-91.8460260996778,40.3774385515063,"DKC63-33RIB",35.3001,5.9232,4.49
-91.8460263996779,40.3774204515063,"DKC63-33RIB",35.2701,5.9282,4.49
-91.8460265996779,40.3774024515063,"DKC63-33RIB",35.2951,5.924,4.49
-91.8460268996779,40.3773844515063,"DKC63-33RIB",35.2731,5.9277,4.5
-91.8460266996779,40.3773663515063,"DKC63-33RIB",35.3071,5.922,4.49
-91.8460264996778,40.3773483515063,"DKC63-33RIB",35.3301,5.9181,4.49
-91.8460268996779,40.3773304515063,"DKC63-33RIB",35.3201,5.9198,4.48
-91.8460270996779,40.3773123515063,"DKC63-33RIB",35.3471,5.9153,4.48
-91.8460268996779,40.3772944515063,"DKC63-33RIB",35.3901,5.9081,4.48
-91.8460260996778,40.3772763515063,"DKC63-33RIB",35.3351,5.9173,4.49
-91.8460261996779,40.3772583515063,"DKC63-33RIB",35.3461,5.9155,4.48
-91.8460257996778,40.3772403515063,"DKC63-33RIB",35.3431,5.916,4.5
-91.8460248996778,40.3772223515063,"DKC63-33RIB",35.3521,5.9145,4.48
-91.8460240996778,40.3772042515063,"DKC63-33RIB",35.3411,5.9163,4.49
-91.8460236996778,40.3771862515063,"DKC63-33RIB",35.3041,5.9225,4.48
-91.8460229996778,40.3771682515063,"DKC63-33RIB",35.2801,5.9265,4.5
-91.8460221996778,40.3771502515063,"DKC63-33RIB",35.2971,5.9237,4.49
-91.8460213996779,40.3771321515063,"DKC63-33RIB",35.2871,5.9254,4.49
-91.8460206996779,40.3771143515063,"DKC63-33RIB",35.2651,5.9291,4.48
-91.8460196996779,40.3770961515063,"DKC63-33RIB",35.2711,5.928,4.49
-91.8460189996779,40.3770781515063,"DKC63-33RIB",35.3041,5.9225,4.49
-91.8460180996778,40.3770601515063,"DKC63-33RIB",35.2881,5.9252,4.5
-91.8460174996778,40.3770421515063,"DKC63-33RIB",35.3021,5.9228,4.49
-91.8460164996778,40.3770241515063,"DKC63-33RIB",35.3091,5.9217,4.49
-91.8460157996778,40.3770061515063,"DKC63-33RIB",35.2991,5.9233,4.48
-91.8460151996779,40.3769881515063,"DKC63-33RIB",35.3061,5.9222,4.49
-91.8460147996778,40.3769700515063,"DKC63-33RIB",35.3001,5.9232,4.49
-91.8460149996778,40.3769520515063,"DKC63-33RIB",35.2681,5.9285,4.5
-91.8460150996778,40.3769341515063,"DKC63-33RIB",35.2141,5.9376,4.51
-91.8460155996779,40.3769162515063,"DKC63-33RIB",35.2251,5.9358,4.48
-91.8460181996778,40.3768984515063,"DKC63-33RIB",35.2361,5.9339,4.5
-91.8460201996779,40.3768805515063,"DKC63-33RIB",35.2011,5.9398,4.49
-91.8460235996778,40.3768630515063,"DKC63-33RIB",35.2181,5.937,4.52
-91.8460294996779,40.3768457515063,"DKC63-33RIB",35.2491,5.9317,4.5
-91.8460361996779,40.3768287515063,"DKC63-33RIB",35.2421,5.9329,4.51
-91.8460433996779,40.3768119515063,"DKC63-33RIB",35.2241,5.936,4.5
-91.8460533996778,40.3767959515063,"DKC63-33RIB",35.2581,5.9302,4.5
-91.8460649996778,40.3767806515063,"DKC63-33RIB",35.3021,5.9228,4.49
-91.8460768996779,40.3767656515063,"DKC63-33RIB",35.3121,5.9212,4.49
-91.8460876996779,40.3767532515063,"DKC63-33RIB",35.4571,5.8969,3.73
-91.8461012996779,40.3767424515063,"DKC63-33RIB",35.7001,5.8568,4.01
-91.8461131996778,40.3767317515063,"DKC63-33RIB",35.8731,5.8286,3.64
-91.8461266996779,40.3767219515063,"DKC63-33RIB",36.0431,5.8011,3.6
-91.8461401996778,40.3767124515063,"DKC63-33RIB",36.0951,5.7927,3.48
-91.8461545996778,40.3767039515063,"DKC63-33RIB",36.0721,5.7964,3.49
-91.8461648996778,40.3766988515063,"DKC63-33RIB",36.2141,5.7737,2.24
-91.8461713996778,40.3766948515063,"DKC63-33RIB",36.2141,5.7737,1.63
-91.8461739996778,40.3766943515063,"DKC63-33RIB",36.2141,5.7737,0.1
-91.8466801996778,40.3760134515063,"DKC63-33RIB",36.2141,5.7737,2.65
-91.8466951996779,40.3760092515063,"DKC63-33RIB",36.2141,5.7737,2.91
-91.8467104996779,40.3760051515063,"DKC63-33RIB",36.0901,5.7935,3.02
-91.8467260996779,40.3760006515063,"DKC63-33RIB",36.0131,5.8059,3.04
-91.8467422996778,40.3759946515063,"DKC63-33RIB",35.9571,5.8149,3.16
-91.8467589996778,40.3759880515063,"DKC63-33RIB",35.8221,5.8369,3.31
-91.8467771996778,40.3759821515063,"DKC63-33RIB",35.6141,5.8709,3.54
-91.8467957996778,40.3759763515063,"DKC63-33RIB",35.3931,5.9076,3.67
-91.8468151996778,40.3759705515063,"DKC63-33RIB",35.2661,5.9289,3.84
-91.8468344996779,40.3759650515063,"DKC63-33RIB",35.1651,5.9459,3.89
-91.8468543996779,40.3759603515063,"DKC63-33RIB",35.1791,5.9435,3.94
-91.8468749996779,40.3759561515063,"DKC63-33RIB",35.1721,5.9447,3.95
-91.8468978996779,40.3759524515063,"DKC63-33RIB",35.1571,5.9473,4.08
-91.8469183996778,40.3759493515063,"DKC63-33RIB",34.9351,5.9851,4.17
-91.8469361996779,40.3759480515063,"DKC63-33RIB",34.9351,5.9851,3.27
-91.8469570996779,40.3759464515063,"DKC63-33RIB",35.1561,5.9474,3.77
-91.8469799996778,40.3759444515063,"DKC63-33RIB",34.9281,5.9863,4.16
-91.8470026996778,40.3759434515063,"DKC63-33RIB",34.6921,6.027,4.18
-91.8470254996779,40.3759420515063,"DKC63-33RIB",34.6271,6.0383,4.3
-91.8470482996779,40.3759408515063,"DKC63-33RIB",34.6041,6.0423,4.3
-91.8470710996778,40.3759400515063,"DKC63-33RIB",34.5751,6.0474,4.3
-91.8470938996778,40.3759389515063,"DKC63-33RIB",34.6041,6.0423,4.3
-91.8471167996778,40.3759377515063,"DKC63-33RIB",34.5821,6.0462,4.3
-91.8471395996778,40.3759364515063,"DKC63-33RIB",34.5731,6.0477,4.31
-91.8471625996778,40.3759352515063,"DKC63-33RIB",34.4181,6.075,4.31
-91.8471852996778,40.3759342515063,"DKC63-33RIB",34.2031,6.1131,4.3
-91.8472080996778,40.3759332515063,"DKC63-33RIB",33.9991,6.1498,4.29
-91.8472307996778,40.3759320515063,"DKC63-33RIB",33.8781,6.1718,4.3
-91.8472535996779,40.3759305515063,"DKC63-33RIB",33.8921,6.1692,4.3
-91.8472761996779,40.3759291515063,"DKC63-33RIB",33.8121,6.1838,4.29
-91.8472989996778,40.3759275515063,"DKC63-33RIB",33.9711,6.1549,4.29
-91.8473216996778,40.3759260515063,"DKC63-33RIB",34.0211,6.1459,4.29
-91.8473445996779,40.3759249515063,"DKC63-33RIB",34.3201,6.0923,4.3
-91.8473672996779,40.3759232515063,"DKC63-33RIB",34.5381,6.0539,4.3
-91.8473901996778,40.3759221515063,"DKC63-33RIB",34.6861,6.028,4.3
-91.8474127996779,40.3759211515063,"DKC63-33RIB",34.8141,6.0059,4.29
-91.8474355996779,40.3759196515063,"DKC63-33RIB",34.8271,6.0036,4.3
-91.8474583996778,40.3759190515063,"DKC63-33RIB",34.8401,6.0014,4.29
-91.8474810996779,40.3759191515063,"DKC63-33RIB",35.0301,5.9688,4.29
-91.8475038996778,40.3759184515063,"DKC63-33RIB",34.8461,6.0003,4.28
-91.8475267996779,40.3759181515063,"DKC63-33RIB",35.0681,5.9624,4.29
-91.8475496996779,40.3759181515063,"DKC63-33RIB",35.2951,5.924,4.3
-91.8475725996778,40.3759183515063,"DKC63-33RIB",35.3521,5.9145,4.31
-91.8475953996778,40.3759184515063,"DKC63-33RIB",35.4031,5.9059,4.3
-91.8476182996778,40.3759189515063,"DKC63-33RIB",35.4041,5.9058,4.3
-91.8476412996778,40.3759196515063,"DKC63-33RIB",35.3971,5.9069,4.31
-91.8476639996778,40.3759196515063,"DKC63-33RIB",35.3631,5.9126,4.3
-91.8476867996778,40.3759200515063,"DKC63-33RIB",35.3791,5.9099,4.3
-91.8477097996778,40.3759208515063,"DKC63-33RIB",35.3801,5.9098,4.3
-91.8477324996778,40.3759212515063,"DKC63-33RIB",35.3731,5.9109,4.3
-91.8477553996779,40.3759210515063,"DKC63-33RIB",35.3911,5.9079,4.3
-91.8477781996778,40.3759214515063,"DKC63-33RIB",35.3791,5.9099,4.29
-91.8478010996779,40.3759216515063,"DKC63-33RIB",35.3851,5.9089,4.3
-91.8478238996778,40.3759220515063,"DKC63-33RIB",35.3801,5.9098,4.3
-91.8478469996779,40.3759224515063,"DKC63-33RIB",35.3541,5.9141,4.31
-91.8478700996778,40.3759225515063,"DKC63-33RIB",35.3461,5.9155,4.32
-91.8478931996779,40.3759227515063,"DKC63-33RIB",35.3441,5.9158,4.34
-91.8479163996778,40.3759231515063,"DKC63-33RIB",35.3061,5.9222,4.35
-91.8479394996778,40.3759232515063,"DKC63-33RIB",35.2891,5.925,4.35
-91.8479625996778,40.3759233515063,"DKC63-33RIB",35.2581,5.9302,4.36
-91.8479857996778,40.3759236515063,"DKC63-33RIB",35.2741,5.9275,4.35
-91.8480088996779,40.3759238515063,"DKC63-33RIB",35.2951,5.924,4.36
